1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,0,1
7279.0,Fri Aug 20 12:29:26 2021,3977087.0,CAR,2.0,4671.0,PCCAAFB48,PTE,VC965
7280.0,Sat Jul 31 16:55:20 2021,6217656.0,CAR,2.0,4072.0,PC69F3F14,PTE,VC965
7281.0,Sat Jul 31 11:30:43 2021,9330978.0,CAR,2.0,4479.0,PCCA36E4D,PTC,VC965
7282.0,Fri Aug 20 14:26:40 2021,4837613.0,CAR,2.0,4664.0,PC52D063A,PTC,VC965
7283.0,Thu Aug  5 02:19:41 2021,7169227.0,VAN,2.0,4162.0,PC51A39A7,PTE,VC965
7284.0,Sun Aug 22 17:17:07 2021,1308958.0,CAR,2.0,4362.0,PC670999C,PTC,VCD2F
7285.0,Sun Aug  1 04:44:18 2021,1148440.0,CAR,2.0,4442.0,PC05C2F86,PTE,VC965
7286.0,Sun Aug  8 16:47:22 2021,5726075.0,TRUCK,4.0,4268.0,PC6CC51DA,PTP,VC965
7287.0,Fri Aug 20 11:03:58 2021,434592.0,TRUCK,4.0,4211.0,PC0AB9251,PTC,VCB43
7288.0,Tue Aug  3 01:42:16 2021,4182140.0,CAR,2.0,4602.0,PC0D3474E,PTE,VCB43
7289.0,Mon Aug  2 16:22:54 2021,72354.0,CAR,2.0,4811.0,PCBF83C7A,PTP,VC965
7290.0,Sat Aug 21 05:02:25 2021,7722699.0,VAN,2.0,4396.0,PCA00BC1C,PTE,VC965
7291.0,Tue Aug 10 02:30:54 2021,4420042.0,CAR,2.0,4837.0,PCA10FFA0,PTE,VCD2F
7292.0,Mon Aug  2 00:50:51 2021,7614968.0,CAR,2.0,4120.0,PC6700C62,PTC,VC965
7293.0,Tue Aug 17 08:07:30 2021,2132847.0,VAN,2.0,4457.0,PCFBF2259,PTP,VC965
7294.0,Thu Aug  5 22:19:09 2021,96759.0,CAR,2.0,4579.0,PC926F0A9,PTE,VCD2F
7295.0,Sat Aug 14 13:36:34 2021,8783437.0,CAR,2.0,4878.0,PC08F56A1,PTE,VC965
7296.0,Sun Aug  8 05:03:06 2021,3340918.0,VAN,2.0,4760.0,PC161AC8D,PTP,VC965
7297.0,Sun Aug 22 02:50:25 2021,4021012.0,VAN,2.0,4466.0,PC6E93A05,PTE,VCD2F
7298.0,Fri Jul 30 22:25:24 2021,7013369.0,CAR,2.0,4554.0,PC23BA77A,PTC,VCD2F
7299.0,Wed Aug 11 10:54:59 2021,6659539.0,CAR,2.0,4314.0,PC7E9E8F3,PTC,VC965
7300.0,Sat Aug 14 04:06:14 2021,4489783.0,CAR,2.0,4943.0,PC0A5DC1F,PTE,VC965
7301.0,Thu Aug 19 08:53:30 2021,3101830.0,TRUCK,4.0,4029.0,PCE319335,PTE,VC965
7302.0,Tue Aug 10 00:14:15 2021,5680076.0,CAR,2.0,4726.0,PCF6540C0,PTC,VCB43
7303.0,Wed Aug 18 16:15:31 2021,801049.0,VAN,2.0,4187.0,PCF8D98DC,PTP,VC965
7304.0,Fri Aug  6 14:29:25 2021,3803995.0,TRUCK,4.0,4155.0,PC9042B3F,PTP,VCD2F
7305.0,Thu Aug 12 14:20:36 2021,295668.0,VAN,2.0,4453.0,PC5EC8DF5,PTP,VCB43
7306.0,Sun Aug  8 02:06:05 2021,8907100.0,CAR,2.0,5005.0,PC408264D,PTE,VCD2F
7307.0,Wed Aug  4 15:37:45 2021,7503478.0,VAN,2.0,4594.0,PC59414DA,PTC,VC965
7308.0,Thu Aug 19 04:07:46 2021,809143.0,CAR,2.0,4400.0,PC3BD7D63,PTE,VCD2F
7309.0,Wed Aug 18 08:50:45 2021,4138839.0,TRUCK,4.0,4601.0,PCC932802,PTP,VC965
7310.0,Tue Aug  3 22:37:10 2021,8935573.0,TRUCK,4.0,4285.0,PCB524A9F,PTE,VCB43
7311.0,Fri Aug  6 07:28:32 2021,1270504.0,CAR,2.0,4224.0,PCD83983A,PTE,VCB43
7312.0,Mon Aug  2 00:41:52 2021,8795744.0,TRUCK,4.0,4153.0,PC88C655C,PTP,VC965
7313.0,Sun Aug 15 00:46:24 2021,1469001.0,CAR,2.0,4856.0,PC7C042B7,PTP,VCB43
7314.0,Wed Aug 18 05:19:32 2021,4543689.0,TRUCK,4.0,4155.0,PC9042B3F,PTC,VC965
7315.0,Thu Aug 19 09:34:30 2021,6842928.0,TRUCK,4.0,4492.0,PC0BF2899,PTC,VCB43
7316.0,Mon Aug  2 19:08:12 2021,3467996.0,CAR,2.0,4624.0,PCDF73A3C,PTC,VCB43
7317.0,Tue Aug 17 07:31:41 2021,8346012.0,CAR,2.0,4046.0,PCAC345FD,PTC,VC965
7318.0,Thu Aug 12 15:00:21 2021,5895590.0,CAR,2.0,4408.0,PC3B3BE8F,PTE,VC965
7319.0,Sat Jul 31 23:40:41 2021,6786826.0,CAR,2.0,4134.0,PC767BBB2,PTP,VC965
7320.0,Fri Aug 13 10:53:00 2021,1370599.0,CAR,2.0,4508.0,PC385C6E7,PTP,VC965
7321.0,Thu Aug  5 13:51:10 2021,659156.0,CAR,2.0,4223.0,PCA37D114,PTE,VC965
7322.0,Fri Jul 30 01:48:23 2021,9598940.0,CAR,2.0,4254.0,PC0C0EE22,PTP,VC965
7323.0,Sat Jul 31 23:04:04 2021,1255033.0,CAR,2.0,4144.0,PCAC7E4C1,PTE,VC965
7324.0,Mon Aug  2 13:26:21 2021,3116152.0,CAR,2.0,4105.0,PC43919D1,PTP,VC965
7325.0,Fri Aug 13 14:27:20 2021,7242535.0,CAR,2.0,4081.0,PCC825DB2,PTP,VC965
7326.0,Mon Aug  9 10:09:09 2021,97464.0,VAN,2.0,4796.0,PCEBEEE05,PTP,VC965
7327.0,Mon Aug  9 03:28:53 2021,7096686.0,CAR,2.0,4820.0,PCC30C735,PTP,VCD2F
7328.0,Thu Aug 19 05:29:25 2021,315177.0,TRUCK,4.0,4791.0,PC517992F,PTP,VC965
7329.0,Sun Aug 22 09:51:38 2021,6233193.0,CAR,2.0,4720.0,PCDD23528,PTE,VCB43
7330.0,Sun Aug  8 13:09:47 2021,9488110.0,CAR,2.0,4355.0,PC0EF761B,PTC,VC965
7331.0,Wed Aug 11 13:05:49 2021,3694035.0,CAR,2.0,4952.0,PC64CF233,PTC,VC965
7332.0,Fri Aug 20 22:00:15 2021,9626701.0,CAR,2.0,4340.0,PC3A6DBC9,PTP,VC965
7333.0,Fri Jul 30 17:43:35 2021,8248112.0,CAR,2.0,4507.0,PC11DCA73,PTC,VC965
7334.0,Sat Aug 21 09:15:14 2021,7616556.0,CAR,2.0,4256.0,PC9DD0BBD,PTE,VC965
7335.0,Mon Aug 16 02:10:08 2021,9887429.0,TRUCK,4.0,4507.0,PC11DCA73,PTP,VC965
7336.0,Thu Aug 12 19:01:08 2021,8110344.0,TRUCK,4.0,4515.0,PC6A1B37B,PTE,VCB43
7337.0,Sun Aug 15 16:06:54 2021,8981206.0,TRUCK,4.0,4554.0,PC23BA77A,PTE,VCB43
7338.0,Sun Aug  8 18:55:48 2021,9345058.0,VAN,2.0,4888.0,PC46C55B4,PTE,VCB43
7339.0,Fri Aug 20 02:49:37 2021,888294.0,TRUCK,4.0,4855.0,PC03C5C15,PTE,VCD2F
7340.0,Wed Aug 18 18:51:36 2021,3964472.0,CAR,2.0,4345.0,PCAC01231,PTP,VCB43
7341.0,Sat Aug  7 23:18:57 2021,7304651.0,VAN,2.0,4674.0,PC795E7B9,PTC,VC965
7342.0,Fri Aug  6 21:39:24 2021,8238680.0,CAR,2.0,4935.0,PC327D635,PTP,VCD2F
7343.0,Sun Aug 15 12:00:44 2021,104055.0,TRUCK,4.0,4257.0,PC1AB9C93,PTP,VC965
7344.0,Tue Aug 17 03:45:09 2021,6467751.0,TRUCK,4.0,4636.0,PCDECFC74,PTP,VCB43
7345.0,Sun Aug  8 03:36:53 2021,8553165.0,TRUCK,4.0,4333.0,PCCCAD2AC,PTP,VCB43
7346.0,Sat Aug 21 00:14:30 2021,991062.0,CAR,2.0,4140.0,PC5D4821F,PTC,VCB43
7347.0,Sun Aug 22 00:58:39 2021,8976338.0,CAR,2.0,4122.0,PC8ED616E,PTE,VC965
7348.0,Thu Aug 12 00:24:17 2021,4072251.0,CAR,2.0,4285.0,PCB524A9F,PTE,VC965
7349.0,Sun Aug  8 20:03:52 2021,5024897.0,VAN,2.0,4980.0,PCBD5C822,PTE,VC965
7350.0,Sun Aug  8 08:46:37 2021,4100895.0,CAR,2.0,4526.0,PCCB07C68,PTE,VCD2F
7351.0,Sun Aug  1 07:39:20 2021,7246216.0,CAR,2.0,4741.0,PC85A4D4B,PTE,VC965
7352.0,Sat Aug  7 07:47:17 2021,7257949.0,CAR,2.0,4924.0,PCE3427C5,PTP,VC965
7353.0,Sat Aug  7 05:14:35 2021,6803312.0,CAR,2.0,4797.0,PCE2D63A7,PTC,VC965
7354.0,Sun Aug  1 09:56:03 2021,1915730.0,CAR,2.0,4607.0,PC0885606,PTE,VC965
7355.0,Sun Aug  8 00:20:15 2021,8456005.0,CAR,2.0,4239.0,PCA185B1A,PTP,VC965
7356.0,Fri Jul 30 12:25:29 2021,7049379.0,TRUCK,4.0,4255.0,PCB7E7138,PTE,VC965
7357.0,Fri Jul 30 15:58:31 2021,5730650.0,CAR,2.0,4636.0,PCDECFC74,PTC,VCB43
7358.0,Thu Aug 19 18:53:27 2021,7157967.0,TRUCK,4.0,4289.0,PCF621E92,PTP,VC965
7359.0,Sun Aug  1 18:01:51 2021,294126.0,CAR,2.0,4426.0,PCC0E943C,PTE,VCB43
7360.0,Sat Aug 14 14:14:36 2021,1355998.0,CAR,2.0,4992.0,PCFF0FEB0,PTE,VC965
7361.0,Tue Aug 10 04:14:08 2021,800537.0,CAR,2.0,4379.0,PC87C8BC4,PTP,VC965
7362.0,Sun Aug 15 17:27:01 2021,812123.0,TRUCK,4.0,4801.0,PC119E3A6,PTC,VC965
7363.0,Thu Jul 29 18:44:32 2021,5490524.0,CAR,2.0,4696.0,PC35509AB,PTC,VCB43
7364.0,Sun Aug  1 22:39:55 2021,2504838.0,CAR,2.0,4158.0,PCAA68777,PTC,VC965
7365.0,Sat Aug  7 13:34:30 2021,8569220.0,CAR,2.0,4053.0,PC5F1CD83,PTE,VC965
7366.0,Wed Aug 11 13:45:44 2021,6871833.0,CAR,2.0,4709.0,PCC8C7059,PTP,VC965
7367.0,Fri Aug 13 10:51:40 2021,5108693.0,CAR,2.0,4878.0,PC08F56A1,PTE,VC965
7368.0,Thu Aug  5 17:40:36 2021,259067.0,TRUCK,4.0,4095.0,PC3E1512A,PTC,VC965
7369.0,Tue Aug  3 02:02:26 2021,825649.0,CAR,2.0,4424.0,PC51E7EF8,PTC,VCB43
7370.0,Mon Aug  2 22:14:11 2021,3625450.0,CAR,2.0,4804.0,PC68484C6,PTC,VC965
7371.0,Thu Jul 29 20:40:37 2021,674265.0,VAN,2.0,4373.0,PC8806694,PTE,VC965
7372.0,Tue Aug 17 08:12:59 2021,8926159.0,TRUCK,4.0,4904.0,PC36C6441,PTP,VCD2F
7373.0,Sun Aug  1 06:46:07 2021,4544397.0,CAR,2.0,4835.0,PC4645718,PTC,VCB43
7374.0,Sat Jul 31 10:59:15 2021,9220840.0,TRUCK,4.0,4776.0,PC6906524,PTC,VC965
7375.0,Sat Aug 21 22:56:45 2021,8345287.0,VAN,2.0,4047.0,PC6D105CF,PTC,VCB43
7376.0,Fri Jul 30 10:37:25 2021,8769009.0,CAR,2.0,4943.0,PC0A5DC1F,PTE,VCD2F
7377.0,Sun Aug 22 15:14:23 2021,1446613.0,TRUCK,4.0,4876.0,PCDFCFF53,PTC,VC965
7378.0,Sat Aug 21 15:28:26 2021,3358014.0,CAR,2.0,4059.0,PC06E8A1C,PTC,VCB43
7379.0,Sat Jul 31 03:22:33 2021,8462299.0,CAR,2.0,4117.0,PCEB6517A,PTP,VC965
7380.0,Thu Aug  5 07:14:37 2021,6770868.0,CAR,2.0,4048.0,PC1FE6483,PTP,VC965
7381.0,Sat Aug 21 00:16:26 2021,589967.0,CAR,2.0,4696.0,PC35509AB,PTC,VC965
7382.0,Wed Aug  4 11:17:21 2021,6618332.0,CAR,2.0,4978.0,PCF0B5E85,PTP,VC965
7383.0,Sat Aug  7 15:56:17 2021,5064867.0,CAR,2.0,4327.0,PC16F59EC,PTE,VC965
7384.0,Thu Aug  5 18:51:20 2021,7989151.0,CAR,2.0,4857.0,PC59F4E22,PTC,VC965
7385.0,Wed Aug  4 08:27:05 2021,5434221.0,CAR,2.0,4182.0,PC5EBB0FA,PTC,VC965
7386.0,Thu Aug  5 07:17:46 2021,6102059.0,VAN,2.0,4191.0,PCCC28F87,PTE,VC965
7387.0,Thu Aug 19 12:57:29 2021,4616928.0,CAR,2.0,4304.0,PC89FB76E,PTP,VCD2F
7388.0,Fri Aug 20 12:39:32 2021,4039181.0,CAR,2.0,4075.0,PC2125618,PTP,VC965
7389.0,Sat Aug  7 20:44:22 2021,8033144.0,CAR,2.0,4585.0,PCF3AE602,PTE,VC965
7390.0,Sun Aug  8 05:09:01 2021,952579.0,TRUCK,4.0,4099.0,PC97F19B1,PTE,VC965
7391.0,Wed Aug 18 07:03:32 2021,4430740.0,VAN,2.0,4015.0,PC524833E,PTC,VCB43
7392.0,Wed Aug 18 19:12:53 2021,7735955.0,CAR,2.0,4750.0,PCD987A9D,PTE,VCD2F
7393.0,Tue Aug  3 14:01:34 2021,9061262.0,CAR,2.0,4568.0,PCA8A783A,PTC,VC965
7394.0,Sun Aug  8 06:51:44 2021,7629123.0,CAR,2.0,4092.0,PC40C2E00,PTE,VC965
7395.0,Fri Aug 13 19:50:11 2021,2764399.0,VAN,2.0,4407.0,PC7FEC2CE,PTE,VC965
7396.0,Wed Aug 11 16:54:49 2021,4756011.0,CAR,2.0,4725.0,PCB905D54,PTE,VCD2F
7397.0,Sun Aug  1 03:31:50 2021,45623.0,CAR,2.0,4757.0,PC126524C,PTE,VC965
7398.0,Fri Aug  6 19:41:14 2021,2374376.0,VAN,2.0,4355.0,PC0EF761B,PTC,VC965
7399.0,Wed Aug  4 14:11:29 2021,6949823.0,CAR,2.0,4613.0,PCEBBFFB5,PTE,VCD2F
7400.0,Fri Aug 13 01:03:27 2021,8323458.0,VAN,2.0,4183.0,PCF5E7754,PTP,VC965
7401.0,Sat Aug  7 12:02:58 2021,8255952.0,CAR,2.0,4776.0,PC6906524,PTE,VCD2F
7402.0,Tue Aug 17 03:00:13 2021,5769834.0,CAR,2.0,4895.0,PC37F171A,PTC,VC965
7403.0,Sun Aug  8 10:41:35 2021,2198483.0,TRUCK,4.0,4070.0,PCEECA8B2,PTP,VC965
7404.0,Sat Aug 14 10:37:26 2021,2452517.0,CAR,2.0,4043.0,PC134F258,PTC,VCB43
7405.0,Sun Aug  1 03:37:09 2021,7880390.0,CAR,2.0,4040.0,PCB335328,PTC,VC965
7406.0,Wed Aug 18 16:26:39 2021,7109333.0,TRUCK,4.0,4131.0,PC4C9B108,PTP,VC965
7407.0,Fri Aug 13 15:41:29 2021,512580.0,VAN,2.0,4669.0,PC36675CE,PTP,VCB43
7408.0,Thu Aug 19 12:44:20 2021,8552656.0,TRUCK,4.0,4075.0,PC2125618,PTP,VCD2F
7409.0,Fri Aug 20 12:35:24 2021,1289420.0,TRUCK,4.0,4630.0,PCA26D872,PTE,VCB43
7410.0,Tue Aug 10 13:39:59 2021,6168234.0,TRUCK,4.0,4992.0,PCFF0FEB0,PTC,VCB43
7411.0,Thu Jul 29 13:17:44 2021,7197444.0,CAR,2.0,4189.0,PC7655FC1,PTP,VCB43
7412.0,Wed Aug 18 23:37:12 2021,2041034.0,VAN,2.0,4644.0,PC411FDC0,PTC,VC965
7413.0,Sun Aug  1 16:01:29 2021,5166136.0,TRUCK,4.0,4336.0,PCD30AB50,PTC,VCD2F
7414.0,Sun Aug 15 04:12:44 2021,4541542.0,TRUCK,4.0,4297.0,PCDE89544,PTE,VCB43
7415.0,Tue Aug  3 03:19:18 2021,5902170.0,CAR,2.0,4185.0,PC7F5C566,PTE,VCB43
7416.0,Fri Aug 13 16:44:17 2021,2220745.0,CAR,2.0,4392.0,PCAF6E464,PTP,VC965
7417.0,Fri Aug 20 21:32:41 2021,4219311.0,TRUCK,4.0,4332.0,PC3B258E9,PTP,VC965
7418.0,Sun Aug  1 16:29:44 2021,490955.0,TRUCK,4.0,4369.0,PCD5CBB82,PTE,VCB43
7419.0,Fri Aug 13 11:54:18 2021,8818164.0,TRUCK,4.0,4035.0,PC1B1D964,PTE,VCB43
7420.0,Wed Aug 18 05:56:26 2021,379233.0,VAN,2.0,4290.0,PC84E8CEF,PTC,VCB43
7421.0,Sun Aug  8 10:00:50 2021,2992343.0,CAR,2.0,4413.0,PC6C88C27,PTE,VCD2F
7422.0,Tue Aug 17 11:46:00 2021,9841923.0,TRUCK,4.0,4208.0,PC1E49F6B,PTC,VC965
7423.0,Wed Aug 18 07:11:42 2021,964657.0,TRUCK,4.0,4645.0,PC14FBE4A,PTC,VCB43
7424.0,Tue Aug  3 06:15:42 2021,4029113.0,CAR,2.0,4069.0,PCC48608C,PTP,VCB43
7425.0,Wed Aug 11 03:29:05 2021,4783665.0,CAR,2.0,4629.0,PCC5E1C04,PTC,VC965
7426.0,Tue Aug  3 01:55:10 2021,8346607.0,CAR,2.0,4277.0,PC010D2A9,PTC,VC965
7427.0,Sat Aug  7 01:16:02 2021,1848717.0,CAR,2.0,4282.0,PCCE002E5,PTE,VC965
7428.0,Tue Aug 10 23:56:21 2021,8905734.0,CAR,2.0,4910.0,PC75BC2DF,PTC,VC965
7429.0,Sat Aug 14 17:47:32 2021,4648211.0,CAR,2.0,4185.0,PC7F5C566,PTE,VC965
7430.0,Mon Aug  9 00:07:40 2021,3455217.0,CAR,2.0,4854.0,PCB6F1968,PTP,VC965
7431.0,Fri Aug  6 18:23:24 2021,6780969.0,CAR,2.0,4112.0,PCEA652A8,PTC,VC965
7432.0,Tue Aug 10 17:02:02 2021,4311346.0,CAR,2.0,4342.0,PCE7F2748,PTC,VC965
7433.0,Mon Aug 16 11:17:18 2021,6633247.0,CAR,2.0,4606.0,PC0C535B6,PTP,VC965
7434.0,Thu Aug 19 22:26:44 2021,674703.0,CAR,2.0,4929.0,PC9E503B6,PTP,VC965
7435.0,Mon Aug  9 02:13:28 2021,1494760.0,CAR,2.0,4032.0,PC578F087,PTE,VC965
7436.0,Tue Aug 10 17:17:49 2021,6390843.0,CAR,2.0,4332.0,PC3B258E9,PTP,VC965
7437.0,Sun Aug  1 05:14:28 2021,3305657.0,CAR,2.0,4539.0,PC684859B,PTE,VC965
7438.0,Sat Aug 21 20:01:17 2021,3613530.0,CAR,2.0,4549.0,PC2F1A066,PTE,VC965
7439.0,Wed Aug 11 00:51:16 2021,9529224.0,VAN,2.0,4219.0,PC40E6113,PTP,VC965
7440.0,Tue Aug 10 20:01:01 2021,7234460.0,CAR,2.0,4008.0,PC5680D80,PTP,VCD2F
7441.0,Sun Aug 15 04:28:09 2021,9929633.0,CAR,2.0,4322.0,PC262D624,PTP,VC965
7442.0,Fri Aug 13 23:46:44 2021,9001607.0,VAN,2.0,4941.0,PCA6403C1,PTC,VC965
7443.0,Fri Aug 20 13:00:13 2021,6477654.0,CAR,2.0,4015.0,PC524833E,PTP,VCD2F
7444.0,Fri Aug 20 13:28:25 2021,9667759.0,CAR,2.0,4641.0,PCAA9F518,PTE,VC965
7445.0,Thu Aug 19 19:47:29 2021,1032802.0,CAR,2.0,4282.0,PCCE002E5,PTE,VC965
7446.0,Fri Aug 20 20:13:09 2021,9391216.0,VAN,2.0,5007.0,PC869BDE8,PTE,VC965
7447.0,Sat Aug  7 20:41:28 2021,3227757.0,TRUCK,4.0,4912.0,PC526B1EC,PTE,VCD2F
7448.0,Wed Aug 11 18:52:04 2021,966997.0,CAR,2.0,4825.0,PC8B8C482,PTC,VCB43
7449.0,Wed Aug 18 12:44:15 2021,6068700.0,CAR,2.0,4665.0,PCF63C15F,PTP,VC965
7450.0,Mon Aug 16 23:19:51 2021,7234287.0,TRUCK,4.0,4846.0,PCBABD060,PTE,VC965
7451.0,Mon Aug  2 09:43:12 2021,9014426.0,CAR,2.0,4935.0,PC327D635,PTP,VCB43
7452.0,Mon Aug  2 19:45:45 2021,9703019.0,TRUCK,4.0,4835.0,PC4645718,PTP,VC965
7453.0,Mon Aug  9 03:55:50 2021,8348284.0,CAR,2.0,4771.0,PC71FE98A,PTE,VCB43
7454.0,Sun Aug  8 18:08:29 2021,6982317.0,CAR,2.0,4528.0,PC1269226,PTP,VC965
7455.0,Sun Aug  1 19:23:36 2021,2646415.0,CAR,2.0,4650.0,PC544AE70,PTP,VC965
7456.0,Mon Aug 16 02:02:08 2021,8780611.0,CAR,2.0,4304.0,PC89FB76E,PTP,VC965
7457.0,Sun Aug  1 08:40:06 2021,8587375.0,VAN,2.0,4778.0,PCCCADDBD,PTE,VC965
7458.0,Tue Aug 10 16:43:45 2021,7246447.0,CAR,2.0,4959.0,PC4A7B00C,PTE,VCD2F
7459.0,Sat Aug 14 15:57:10 2021,8451281.0,CAR,2.0,4004.0,PCB278A8B,PTP,VC965
7460.0,Wed Aug  4 23:44:24 2021,9036090.0,CAR,2.0,4780.0,PC0A717C4,PTP,VC965
7461.0,Sat Aug 14 00:48:10 2021,9093330.0,TRUCK,4.0,4937.0,PCD30D908,PTC,VC965
7462.0,Fri Jul 30 08:37:56 2021,862362.0,TRUCK,4.0,4541.0,PCC6A4CD8,PTC,VCB43
7463.0,Sun Aug 22 17:49:22 2021,9702665.0,CAR,2.0,4612.0,PC871C1FC,PTP,VCB43
7464.0,Fri Aug  6 09:56:49 2021,410145.0,TRUCK,4.0,4558.0,PC575F591,PTP,VC965
7465.0,Tue Aug 10 01:49:29 2021,5645452.0,CAR,2.0,4168.0,PCBC064F8,PTC,VCB43
7466.0,Sat Aug 21 10:30:33 2021,1612198.0,CAR,2.0,4678.0,PCD175301,PTP,VC965
7467.0,Sat Aug 14 12:24:05 2021,5901280.0,CAR,2.0,4863.0,PCA8F9E50,PTP,VC965
7468.0,Thu Aug  5 13:52:50 2021,6796054.0,TRUCK,4.0,4125.0,PC8AAEF51,PTE,VC965
7469.0,Sat Jul 31 09:32:41 2021,1992959.0,CAR,2.0,4457.0,PCFBF2259,PTP,VCB43
7470.0,Mon Aug  9 18:29:36 2021,7209387.0,TRUCK,4.0,4870.0,PC65485BB,PTP,VC965
7471.0,Fri Aug 13 19:03:52 2021,5296234.0,TRUCK,4.0,4037.0,PC0A50259,PTP,VCB43
7472.0,Fri Jul 30 11:24:26 2021,7335844.0,CAR,2.0,4485.0,PC99A12E9,PTE,VCB43
7473.0,Sun Aug 22 16:22:08 2021,6792681.0,CAR,2.0,4345.0,PCAC01231,PTE,VC965
7474.0,Thu Aug 12 06:23:36 2021,9104372.0,TRUCK,4.0,4359.0,PCB27CFF1,PTE,VC965
7475.0,Tue Aug  3 13:07:59 2021,5618047.0,TRUCK,4.0,4785.0,PC787D664,PTE,VCB43
7476.0,Sat Aug 14 20:46:37 2021,4152765.0,CAR,2.0,4303.0,PC2E2E0C0,PTP,VCB43
7477.0,Sat Aug 14 07:54:38 2021,4053477.0,CAR,2.0,4398.0,PCE60D320,PTC,VC965
7478.0,Thu Jul 29 19:43:49 2021,5389815.0,TRUCK,4.0,4426.0,PCC0E943C,PTC,VC965
7479.0,Wed Aug 11 13:29:39 2021,4349516.0,TRUCK,4.0,4700.0,PC14E538A,PTC,VCB43
7480.0,Wed Aug 11 09:04:13 2021,4800837.0,CAR,2.0,4732.0,PCD83DE25,PTP,VCB43
7481.0,Mon Aug 16 05:51:42 2021,5881803.0,CAR,2.0,4988.0,PC46BE0B2,PTE,VC965
7482.0,Mon Aug  2 22:45:20 2021,9860862.0,TRUCK,4.0,4795.0,PC7EE2DCF,PTC,VC965
7483.0,Fri Jul 30 22:08:42 2021,1692651.0,CAR,2.0,4524.0,PCF8BB245,PTP,VCB43
7484.0,Sun Aug  8 10:37:34 2021,5621410.0,TRUCK,4.0,4735.0,PC2294422,PTC,VC965
7485.0,Wed Aug  4 13:55:14 2021,4870051.0,VAN,2.0,4449.0,PCAACD453,PTP,VCB43
7486.0,Tue Aug 10 01:33:47 2021,9498827.0,TRUCK,4.0,4236.0,PC5212DD0,PTE,VCD2F
7487.0,Sat Jul 31 12:47:26 2021,6760071.0,TRUCK,4.0,4325.0,PC8FC83B3,PTE,VCB43
7488.0,Tue Aug 10 19:57:49 2021,5141987.0,VAN,2.0,4606.0,PC0C535B6,PTC,VCB43
7489.0,Thu Aug 12 00:53:50 2021,7947604.0,CAR,2.0,4167.0,PC8453073,PTP,VCD2F
7490.0,Wed Aug 11 07:32:11 2021,1413444.0,CAR,2.0,4680.0,PCC422F4D,PTP,VC965
7491.0,Thu Aug  5 16:43:57 2021,5716021.0,CAR,2.0,4423.0,PCF9F4940,PTC,VC965
7492.0,Wed Aug 11 08:47:39 2021,5841590.0,CAR,2.0,4714.0,PC9B747F8,PTP,VC965
7493.0,Fri Aug 20 18:11:07 2021,9024498.0,CAR,2.0,4227.0,PCD8346A6,PTE,VC965
7494.0,Fri Aug 13 13:00:07 2021,6133315.0,CAR,2.0,4131.0,PC4C9B108,PTP,VC965
7495.0,Sun Aug 15 15:37:07 2021,6515917.0,CAR,2.0,4781.0,PC0D83A1E,PTP,VC965
7496.0,Wed Aug  4 05:13:07 2021,6347155.0,CAR,2.0,4109.0,PC7057B6A,PTP,VC965
7497.0,Mon Aug  9 07:45:41 2021,4969561.0,CAR,2.0,4376.0,PCA283923,PTE,VC965
7498.0,Fri Aug 20 01:59:03 2021,58199.0,CAR,2.0,4967.0,PC2AFCB31,PTE,VC965
7499.0,Sat Aug 14 18:26:09 2021,6346468.0,VAN,2.0,4848.0,PCF0FC9B2,PTC,VC965
7500.0,Sat Aug  7 05:54:10 2021,2324397.0,TRUCK,4.0,4221.0,PC90AAFDA,PTE,VCD2F
7501.0,Mon Aug  2 09:50:29 2021,816490.0,TRUCK,4.0,4182.0,PC5EBB0FA,PTE,VCB43
7502.0,Sat Aug 21 09:54:25 2021,3772652.0,TRUCK,4.0,4047.0,PC6D105CF,PTC,VCB43
7503.0,Sat Aug 14 19:48:49 2021,5888244.0,CAR,2.0,4793.0,PCD8E3CCB,PTE,VCB43
7504.0,Mon Aug 16 20:44:54 2021,3406255.0,TRUCK,4.0,4754.0,PC99AE725,PTC,VC965
7505.0,Fri Jul 30 06:12:01 2021,7082052.0,CAR,2.0,4387.0,PCE2B9376,PTE,VCB43
7506.0,Wed Aug 11 23:33:47 2021,3879644.0,CAR,2.0,4817.0,PCFF02057,PTE,VC965
7507.0,Sun Aug 15 04:42:06 2021,8429940.0,TRUCK,4.0,4224.0,PCD83983A,PTP,VC965
7508.0,Mon Aug  9 16:34:33 2021,2967575.0,TRUCK,4.0,5003.0,PCAC9371E,PTC,VCB43
7509.0,Sat Aug  7 16:14:31 2021,9870647.0,CAR,2.0,4401.0,PC0606D6A,PTC,VCB43
7510.0,Sun Aug  8 04:34:00 2021,9265512.0,CAR,2.0,4562.0,PC4C95CA2,PTE,VC965
7511.0,Sat Aug  7 01:11:01 2021,1596969.0,CAR,2.0,4346.0,PCA35B156,PTC,VC965
7512.0,Sun Aug 15 17:27:22 2021,93487.0,CAR,2.0,4194.0,PC96AD1EB,PTE,VC965
7513.0,Fri Aug  6 08:57:20 2021,9792648.0,CAR,2.0,4316.0,PC6D531E1,PTP,VC965
7514.0,Wed Aug 11 00:14:07 2021,2201161.0,CAR,2.0,4336.0,PCD30AB50,PTP,VC965
7515.0,Fri Aug 20 23:38:54 2021,568730.0,CAR,2.0,4820.0,PCC30C735,PTP,VC965
